District,Soil_Type,Crop_Name,N_kg_ha,P2O5_kg_ha,K2O_kg_ha,Zn_kg_ha,S_kg_ha,Recommended_pH,Turbidity_NTU,Water_Temp_C,Weather,Fertilizer
Mumbai City,Red,Vegetables,126.0,58.5,63.1,3.3,15.3,5.4,4.9,25.0,Post-Monsoon,NPK 12:32:16
Satara,Black,Soybean,258.6,114.4,215.9,9.8,29.1,7.2,8.0,28.7,Moderate Rainfall,NPK 19:19:19
Thane,Sandy,Vegetables,126.5,67.2,64.0,4.9,17.1,6.5,3.5,28.8,Post-Monsoon,NPK 12:32:16
Dhule,Black,Grapes,93.9,55.3,47.1,3.1,28.8,7.7,7.2,32.4,Winter,NPK 19:19:19
Beed,Black,Soybean,67.5,43.3,45.0,2.9,13.7,7.6,16.2,38.0,Post-Monsoon,Complex Fertilizer
Nandurbar,Alluvial,Vegetables,166.6,50.6,63.5,2.9,11.9,7.6,7.7,29.9,Post-Monsoon,NPK 19:19:19
Satara,Alluvial,Wheat,218.0,99.0,202.7,6.4,28.7,6.8,10.3,34.2,Winter,Complex Fertilizer
Satara,Alluvial,Vegetables,221.2,98.9,154.9,7.4,29.2,6.3,11.6,34.0,Winter,Complex Fertilizer
Hingoli,Black,Sorghum,96.3,51.5,62.7,5.7,17.4,7.5,10.2,38.0,Dry,DAP
Ahmednagar,Black,Sugarcane,185.4,119.7,199.4,6.7,45.4,6.8,3.2,26.6,Moderate Rainfall,Complex Fertilizer
Chandrapur,Clay,Cotton,113.1,53.8,64.7,3.3,9.7,7.3,4.3,26.5,Moderate Rainfall,Urea
Nagpur,Red,Cotton,118.0,58.0,66.4,5.4,26.5,5.6,7.4,25.0,Monsoon,DAP
Akola,Black,Soybean,38.8,62.6,52.2,4.4,19.2,7.5,7.4,35.1,Monsoon,DAP
Ratnagiri,Sandy,Coconut,556.8,383.9,1296.1,11.1,27.5,6.8,7.3,27.2,Heavy Rainfall,Ammonium Sulphate
Osmanabad,Black,Sorghum,85.7,42.4,54.5,2.3,22.9,8.1,12.7,38.0,Semi-Arid,Organic Compost
Jalgaon,Red,Vegetables,154.4,74.6,38.4,4.6,27.6,5.4,8.5,30.0,Post-Monsoon,Complex Fertilizer
Sindhudurg,Red,Rice,138.8,83.9,53.6,2.2,9.2,6.0,7.4,31.3,Humid,DAP
Buldhana,Clay,Soybean,40.1,90.2,49.1,4.3,19.5,7.5,9.5,29.0,Monsoon,NPK 12:32:16
Aurangabad,Red,Cotton,156.1,60.6,53.9,4.2,24.3,6.0,19.8,36.4,Semi-Arid,Complex Fertilizer
Gondia,Red,Cotton,110.2,74.1,46.8,3.3,15.9,7.3,7.0,25.0,Moderate Rainfall,Urea
Solapur,Black,Onion,77.2,52.6,50.9,4.7,21.1,8.4,9.9,31.5,Moderate Rainfall,DAP
Palghar,Sandy,Vegetables,180.8,84.4,111.1,3.1,32.0,6.0,4.4,25.0,Post-Monsoon,NPK 12:32:16
Nandurbar,Red,Vegetables,93.0,45.8,58.9,3.4,20.7,7.1,10.9,31.1,Post-Monsoon,NPK 19:19:19
Sangli,Red,Cotton,211.3,107.6,143.1,9.9,32.6,6.2,5.2,29.9,Post-Monsoon,NPK 19:19:19
Ratnagiri,Sandy,Vegetables,109.9,62.3,64.8,4.1,10.7,6.1,2.8,27.5,Post-Monsoon,NPK 12:32:16
Palghar,Red,Vegetables,94.5,64.1,52.4,4.2,14.8,6.5,5.4,29.7,Post-Monsoon,DAP
Latur,Black,Sorghum,92.2,46.1,64.1,4.2,12.6,6.9,8.6,38.0,Dry,Ammonium Sulphate
Nagpur,Red,Cotton,139.2,67.9,63.4,3.0,26.1,5.3,8.2,29.0,Post-Monsoon,DAP
Nanded,Black,Cotton,97.4,49.3,56.8,3.2,24.6,7.8,17.8,35.7,Semi-Arid,NPK 19:19:19
Amravati,Black,Cotton,87.0,56.1,56.9,3.8,16.9,7.1,4.3,29.7,Monsoon,Urea
Satara,Black,Grapes,171.4,113.8,240.9,5.8,24.5,7.1,9.0,29.0,Winter,Urea
Gondia,Clay,Soybean,88.8,55.6,47.0,4.3,20.6,6.9,5.4,31.9,Post-Monsoon,DAP
Kolhapur,Red,Soybean,314.3,134.8,245.3,6.3,29.6,5.7,7.2,30.7,Moderate Rainfall,DAP
Raigad,Sandy,Coconut,684.0,412.4,1183.9,11.4,32.4,6.6,2.2,27.2,Monsoon,NPK 12:32:16
Mumbai Suburban,Red,Vegetables,97.2,74.2,59.3,3.1,8.4,6.3,5.2,30.3,Post-Monsoon,Urea
Amravati,Clay,Cotton,37.4,76.0,54.1,2.7,19.1,7.8,7.5,25.5,Post-Monsoon,DAP
Sindhudurg,Laterite,Coconut,590.3,521.7,1678.9,10.3,28.6,5.6,2.4,29.8,Heavy Rainfall,NPK 12:32:16
Wardha,Clay,Wheat,117.5,61.4,57.0,2.8,25.4,7.1,4.1,27.0,Moderate Rainfall,NPK 19:19:19
Nandurbar,Alluvial,Cotton,165.8,73.9,45.1,4.2,28.7,6.4,10.0,31.1,Moderate Rainfall,DAP
Bhandara,Clay,Chickpea,109.3,59.8,39.5,3.9,23.5,7.9,4.0,26.2,Winter,Urea
Ratnagiri,Sandy,Vegetables,120.5,61.5,63.8,3.7,9.7,6.4,3.6,26.5,Post-Monsoon,NPK 12:32:16
Yavatmal,Black,Cotton,95.6,41.7,50.2,5.0,15.9,8.3,8.7,32.8,Post-Monsoon,Complex Fertilizer
Wardha,Red,Cotton,166.3,67.0,54.9,5.4,31.4,5.8,3.2,30.0,Monsoon,Urea
Gondia,Clay,Soybean,40.0,58.8,54.9,4.5,26.3,7.0,3.5,27.6,Monsoon,NPK 12:32:16
Jalgaon,Red,Vegetables,146.6,72.7,69.5,4.8,15.2,6.5,9.6,34.9,Winter,NPK 19:19:19
Solapur,Red,Vegetables,172.6,81.4,52.7,3.0,20.3,7.1,10.4,30.5,Winter,Complex Fertilizer
Kolhapur,Alluvial,Wheat,120.5,38.2,71.8,3.4,21.2,6.5,10.2,30.1,Post-Monsoon,DAP
Washim,Black,Cotton,83.6,37.4,41.6,2.5,22.6,7.5,4.4,28.1,Moderate Rainfall,NPK 19:19:19
Nashik,Red,Vegetables,103.2,84.6,53.9,2.8,19.2,6.1,5.9,26.5,Winter,DAP
Jalna,Black,Cotton,139.9,55.6,41.5,4.1,18.0,7.3,19.8,28.6,Post-Monsoon,Complex Fertilizer
Bhandara,Black,Chickpea,39.0,86.6,55.4,3.3,25.2,7.4,8.3,31.7,Winter,Superphosphate
Parbhani,Black,Chickpea,34.0,52.2,63.8,5.3,28.7,8.5,12.4,31.9,Post-Monsoon,DAP
Nandurbar,Red,Vegetables,119.4,109.3,49.2,4.6,20.9,6.2,3.8,27.7,Winter,Ammonium Sulphate
Mumbai City,Sandy,Coconut,129.2,72.2,86.4,3.1,27.2,6.8,4.2,29.6,Heavy Rainfall,Ammonium Sulphate
Nanded,Black,Sorghum,78.5,35.2,59.9,6.3,11.1,6.9,20.1,35.3,Dry,Vermicompost
Chandrapur,Clay,Rice,99.8,51.6,39.9,4.2,11.5,6.4,6.6,25.1,Monsoon,Urea
Parbhani,Sandy,Bajra,88.2,48.9,43.5,5.5,14.3,5.9,12.9,38.0,Semi-Arid,MOP
Yavatmal,Clay,Cotton,91.6,45.8,38.3,3.1,25.5,7.3,6.5,32.8,Monsoon,NPK 19:19:19
Dhule,Black,Cotton,128.3,49.8,63.6,5.0,21.5,8.4,12.3,34.3,Moderate Rainfall,NPK 19:19:19
Ahmednagar,Clay,Chickpea,94.8,56.9,51.0,3.8,15.2,7.8,10.0,31.9,Winter,Urea
Nanded,Red,Cotton,31.8,99.6,59.4,3.6,19.1,6.1,12.5,38.0,Semi-Arid,DAP
Aurangabad,Sandy,Bajra,102.0,45.8,49.1,2.4,13.7,6.3,16.7,30.2,Dry,Superphosphate
Aurangabad,Black,Chickpea,95.2,40.9,55.2,4.7,17.7,8.2,15.8,35.4,Post-Monsoon,Superphosphate
Sindhudurg,Laterite,Coconut,474.5,414.9,1890.1,10.1,35.1,5.5,2.5,28.3,Heavy Rainfall,NPK 12:32:16
Buldhana,Black,Chickpea,116.3,63.0,62.6,5.8,19.5,8.3,11.7,27.9,Winter,NPK 19:19:19
Bhandara,Black,Soybean,31.5,53.7,48.8,2.9,12.9,7.8,2.9,32.3,Monsoon,NPK 12:32:16
Amravati,Black,Soybean,31.6,80.3,42.7,3.7,24.0,7.6,6.7,35.0,Moderate Rainfall,Superphosphate
Pune,Red,Vegetables,128.9,97.1,76.9,4.0,34.3,5.9,5.7,30.3,Winter,Ammonium Sulphate
Jalgaon,Alluvial,Wheat,125.7,57.9,49.7,3.5,21.9,6.8,7.4,36.2,Moderate Rainfall,DAP
Wardha,Red,Soybean,117.1,66.2,68.3,3.1,16.8,6.0,11.3,31.6,Moderate Rainfall,DAP
Raigad,Laterite,Coconut,130.8,74.4,52.8,3.9,10.5,6.1,4.7,25.0,Monsoon,Urea
Kolhapur,Red,Cotton,243.3,147.4,200.5,6.2,23.5,5.9,9.0,33.6,Moderate Rainfall,DAP
Nagpur,Red,Soybean,125.3,56.5,65.9,3.3,24.3,5.7,11.2,29.1,Post-Monsoon,DAP
Nagpur,Clay,Chickpea,104.1,58.4,36.9,3.3,17.1,6.6,4.4,28.7,Post-Monsoon,Complex Fertilizer
Mumbai City,Sandy,Vegetables,129.2,66.8,140.2,3.2,34.4,6.3,6.6,25.0,Post-Monsoon,Complex Fertilizer
Yavatmal,Clay,Cotton,159.3,49.1,48.5,4.8,18.6,7.3,7.1,25.0,Post-Monsoon,DAP
Mumbai City,Sandy,Coconut,129.2,72.2,73.9,3.6,25.1,6.5,4.3,26.7,Heavy Rainfall,Ammonium Sulphate
Nandurbar,Red,Cotton,102.5,53.5,74.3,4.1,19.8,7.1,11.7,27.8,Post-Monsoon,NPK 19:19:19
Hingoli,Black,Chickpea,84.0,37.7,45.9,4.5,21.0,7.1,15.2,30.5,Semi-Arid,Vermicompost
Raigad,Laterite,Rice,118.0,66.2,50.6,5.1,14.4,6.0,3.8,32.3,Humid,DAP
Chandrapur,Black,Chickpea,101.4,57.6,52.0,2.9,16.7,8.3,3.1,31.9,Winter,Urea
Jalna,Red,Cotton,100.8,67.3,75.6,4.4,15.4,6.3,8.1,30.2,Semi-Arid,Urea
Satara,Alluvial,Wheat,243.0,96.4,149.4,6.8,24.0,6.7,10.8,35.0,Winter,Complex Fertilizer
Jalgaon,Alluvial,Vegetables,114.9,32.8,49.4,3.6,16.5,6.8,10.1,29.6,Winter,DAP
Bhandara,Clay,Cotton,114.0,43.8,65.7,5.1,18.4,6.7,4.9,32.5,Monsoon,NPK 12:32:16
Mumbai Suburban,Laterite,Rice,133.0,80.2,63.7,3.6,14.9,5.6,3.9,30.6,Humid,Urea
Satara,Black,Wheat,241.3,86.3,248.6,5.3,28.3,7.4,8.9,27.9,Winter,Urea
Washim,Black,Cotton,120.7,40.1,48.3,2.2,25.7,7.9,3.6,26.6,Moderate Rainfall,NPK 19:19:19
Wardha,Red,Cotton,174.3,77.6,60.9,3.7,24.7,7.2,13.4,31.2,Post-Monsoon,DAP
Washim,Black,Wheat,98.3,49.8,49.7,3.8,24.3,8.0,7.5,25.0,Post-Monsoon,DAP
Nashik,Black,Grapes,117.0,79.5,76.9,3.3,27.7,7.1,6.3,27.0,Winter,DAP
Parbhani,Black,Safflower,111.3,63.9,46.8,4.5,20.3,8.3,16.3,31.5,Dry,Organic Compost
Buldhana,Black,Chickpea,128.0,63.0,50.3,5.5,16.4,8.5,11.7,25.0,Winter,NPK 19:19:19
Gondia,Clay,Cotton,122.9,46.6,62.6,3.7,13.1,8.0,10.4,25.0,Moderate Rainfall,DAP
Yavatmal,Clay,Soybean,134.0,54.8,36.8,5.0,24.6,7.2,6.6,29.0,Post-Monsoon,DAP
Parbhani,Sandy,Bajra,91.6,50.1,45.5,5.2,13.8,6.2,16.4,37.3,Semi-Arid,MOP
Bhandara,Black,Cotton,36.8,77.0,45.9,5.5,17.6,7.5,9.5,27.6,Moderate Rainfall,Superphosphate
Nandurbar,Red,Maize,124.5,44.0,46.2,4.9,24.0,5.7,10.1,29.5,Monsoon,DAP
Buldhana,Black,Wheat,115.2,53.0,65.6,4.8,18.9,8.2,9.8,28.3,Winter,NPK 19:19:19
Ratnagiri,Sandy,Coconut,727.3,474.6,1802.2,11.1,31.2,6.8,2.6,32.6,Humid,Urea
Gadchiroli,Red,Rice,119.9,77.9,58.9,3.3,16.3,6.4,3.2,35.0,Monsoon,Urea
Aurangabad,Sandy,Bajra,181.4,53.5,75.8,4.2,25.4,6.5,12.5,38.0,Semi-Arid,Complex Fertilizer
Sangli,Black,Onion,208.3,94.2,180.8,6.1,32.0,7.2,11.1,31.9,Post-Monsoon,NPK 19:19:19
Raigad,Red,Vegetables,119.1,61.1,51.1,2.7,19.0,6.7,7.9,32.5,Post-Monsoon,NPK 12:32:16
Nagpur,Red,Soybean,128.8,66.0,49.4,3.1,27.9,5.3,9.1,28.0,Post-Monsoon,DAP
Raigad,Sandy,Coconut,626.1,412.7,1528.6,9.8,32.8,6.2,2.1,28.4,Monsoon,NPK 12:32:16
Solapur,Red,Cotton,140.0,62.6,60.8,3.5,22.1,7.2,10.4,30.4,Post-Monsoon,NPK 19:19:19
Mumbai Suburban,Laterite,Rice,163.2,85.5,69.7,5.1,14.7,6.1,4.6,28.6,Monsoon,Urea
Nandurbar,Red,Vegetables,116.2,103.5,43.3,4.4,19.6,5.8,4.1,27.0,Winter,Ammonium Sulphate
Sangli,Red,Vegetables,112.6,65.8,45.2,3.9,17.7,5.7,12.2,32.6,Winter,Urea
Nagpur,Clay,Cotton,119.2,46.4,53.1,3.4,16.5,7.1,4.3,31.2,Post-Monsoon,Complex Fertilizer
Pune,Red,Vegetables,105.5,70.6,101.7,4.5,35.4,6.1,5.5,28.2,Winter,Ammonium Sulphate
Nandurbar,Red,Cotton,91.9,55.5,64.8,4.1,19.6,7.2,8.3,29.0,Post-Monsoon,NPK 19:19:19
Nandurbar,Black,Cotton,142.3,67.4,50.3,4.3,20.4,8.0,7.3,32.3,Moderate Rainfall,Urea
Sindhudurg,Sandy,Vegetables,530.4,423.3,1521.8,15.4,32.4,6.8,5.9,31.5,Post-Monsoon,Superphosphate
Dhule,Black,Cotton,104.8,63.6,51.6,5.6,18.9,7.8,9.7,34.5,Post-Monsoon,Complex Fertilizer
Beed,Black,Sorghum,139.3,42.9,57.5,4.1,19.8,7.4,14.7,34.7,Summer,Complex Fertilizer
Beed,Sandy,Bajra,82.1,42.5,32.7,3.0,13.2,7.3,16.7,35.5,Semi-Arid,NPK 12:32:16
Kolhapur,Black,Sugarcane,166.6,86.2,262.3,11.9,34.2,7.9,5.4,25.6,Moderate Rainfall,NPK 19:19:19
Sindhudurg,Laterite,Vegetables,160.7,66.3,60.8,3.5,22.0,6.2,6.4,32.9,Post-Monsoon,NPK 12:32:16
Nashik,Red,Cotton,118.4,71.9,56.3,2.5,25.5,5.9,6.2,27.8,Monsoon,NPK 12:32:16
Sangli,Alluvial,Wheat,271.8,80.2,188.0,6.0,31.9,6.5,9.0,32.2,Winter,DAP
Mumbai Suburban,Sandy,Coconut,175.3,70.0,99.8,2.6,28.1,7.0,2.9,30.0,Heavy Rainfall,MOP
Sangli,Black,Onion,262.1,118.0,191.2,7.5,36.8,7.1,7.4,27.9,Winter,Urea
Nanded,Black,Sorghum,96.0,45.3,50.3,2.6,18.5,8.5,13.1,27.9,Summer,DAP
Thane,Sandy,Coconut,133.1,57.9,66.6,4.9,27.4,7.4,3.9,34.6,Heavy Rainfall,DAP
Yavatmal,Red,Soybean,42.3,83.5,58.3,4.0,19.7,5.6,8.2,28.3,Monsoon,DAP
Nanded,Black,Soybean,142.1,40.0,75.2,4.5,17.6,7.9,21.4,35.4,Post-Monsoon,NPK 19:19:19
Gondia,Red,Cotton,140.6,61.0,45.9,3.5,15.7,7.1,5.4,25.0,Moderate Rainfall,Urea
Amravati,Red,Soybean,32.4,51.6,23.7,4.3,24.1,7.0,7.3,32.3,Moderate Rainfall,Ammonium Sulphate
Gadchiroli,Red,Cotton,145.5,75.7,58.6,2.9,15.6,6.9,3.5,29.9,Moderate Rainfall,NPK 12:32:16
Mumbai Suburban,Laterite,Vegetables,182.2,97.7,62.6,4.1,10.2,5.6,6.6,25.8,Post-Monsoon,DAP
Mumbai City,Red,Vegetables,137.1,52.6,67.1,3.3,18.5,5.6,4.6,30.3,Post-Monsoon,NPK 12:32:16
Solapur,Sandy,Vegetables,111.6,67.3,49.7,4.5,18.0,6.2,4.5,31.8,Post-Monsoon,NPK 12:32:16
Yavatmal,Black,Cotton,103.3,45.7,58.9,5.5,17.6,8.5,11.6,34.3,Post-Monsoon,Complex Fertilizer
Akola,Clay,Wheat,130.4,34.8,45.7,4.2,17.4,7.6,13.9,25.9,Post-Monsoon,Urea
Sangli,Alluvial,Vegetables,228.3,70.1,185.1,6.2,38.0,6.4,7.8,29.3,Winter,DAP
Yavatmal,Clay,Cotton,133.0,55.3,56.6,3.9,20.4,7.8,6.0,28.6,Moderate Rainfall,Complex Fertilizer
Mumbai Suburban,Sandy,Vegetables,169.1,68.9,129.0,2.8,28.3,6.7,3.6,26.4,Heavy Rainfall,MOP
Bhandara,Clay,Chickpea,110.1,62.0,45.4,3.0,22.9,7.7,5.1,28.0,Winter,Urea
Washim,Black,Chickpea,35.3,52.6,48.5,2.6,22.6,7.9,7.0,34.7,Winter,Superphosphate
Palghar,Laterite,Mango,155.2,91.1,67.4,3.1,20.0,5.0,3.3,28.7,Monsoon,Urea
Nanded,Black,Chickpea,104.2,34.7,62.1,3.3,20.5,8.0,18.3,34.1,Semi-Arid,NPK 19:19:19
Hingoli,Black,Sorghum,60.4,38.9,46.7,4.4,22.3,7.4,14.0,30.7,Semi-Arid,Vermicompost
Nashik,Red,Vegetables,145.1,73.0,58.1,3.2,19.1,5.7,5.0,26.6,Winter,DAP
Kolhapur,Red,Vegetables,120.4,49.4,41.0,2.7,19.4,5.7,11.6,27.1,Winter,Organic Compost
Jalna,Black,Sorghum,86.3,45.6,45.0,3.6,14.9,8.3,17.1,32.3,Summer,DAP
Satara,Alluvial,Sugarcane,239.0,75.3,141.2,8.8,29.0,6.9,6.5,29.2,Moderate Rainfall,NPK 19:19:19
Raigad,Sandy,Coconut,662.9,394.9,1177.6,11.4,29.3,6.9,2.2,29.1,Monsoon,NPK 12:32:16
Dhule,Black,Sorghum,115.2,59.7,65.8,3.3,20.1,8.0,11.5,26.5,Monsoon,Urea
Nandurbar,Alluvial,Cotton,167.8,48.5,46.8,3.4,13.7,7.4,9.0,33.2,Post-Monsoon,NPK 19:19:19
Nandurbar,Alluvial,Wheat,126.6,52.9,52.5,4.0,28.3,7.0,7.4,29.6,Moderate Rainfall,DAP
Buldhana,Clay,Soybean,100.2,45.3,66.2,4.9,20.0,6.8,12.3,29.2,Moderate Rainfall,NPK 12:32:16
Mumbai City,Red,Rice,106.1,52.2,51.3,3.1,18.2,6.6,5.0,29.8,Heavy Rainfall,DAP
Beed,Red,Cotton,150.3,66.9,67.8,3.0,21.0,6.8,16.5,34.5,Semi-Arid,DAP
Gondia,Red,Cotton,144.1,61.1,46.1,3.5,14.2,6.7,5.3,25.0,Moderate Rainfall,Urea
Hingoli,Red,Soybean,171.6,65.9,50.5,6.2,22.6,6.7,18.2,32.8,Post-Monsoon,DAP
Gadchiroli,Red,Cotton,144.6,60.8,46.8,3.5,16.8,6.8,4.4,26.2,Moderate Rainfall,NPK 12:32:16
Palghar,Red,Rice,145.7,63.2,47.7,4.9,9.3,5.9,7.7,33.2,Humid,DAP
Sangli,Alluvial,Cotton,256.5,89.3,214.6,7.4,26.6,7.4,6.5,31.5,Post-Monsoon,Urea
Amravati,Red,Soybean,34.1,71.2,59.0,4.1,17.3,5.8,7.4,26.5,Monsoon,Superphosphate
Sindhudurg,Laterite,Coconut,497.0,493.0,1512.3,10.2,29.0,5.8,2.7,32.1,Heavy Rainfall,NPK 12:32:16
Satara,Red,Vegetables,136.4,71.4,54.1,6.2,18.9,5.9,7.7,30.5,Post-Monsoon,NPK 12:32:16
Akola,Clay,Chickpea,38.2,59.8,43.9,3.5,24.7,7.0,4.6,29.2,Winter,DAP
Osmanabad,Black,Sunflower,105.4,37.8,52.3,4.0,14.1,7.6,15.1,31.8,Summer,Superphosphate
Sindhudurg,Laterite,Vegetables,151.0,86.0,58.2,3.8,18.3,6.4,4.8,28.5,Post-Monsoon,NPK 12:32:16
Aurangabad,Black,Sorghum,82.8,48.0,43.3,3.9,10.5,7.3,10.9,30.3,Semi-Arid,Ammonium Sulphate
Jalgaon,Red,Cotton,181.5,67.9,45.4,4.2,22.7,5.4,8.1,34.2,Moderate Rainfall,Complex Fertilizer
Latur,Sandy,Bajra,77.4,32.1,41.6,4.6,14.5,6.0,15.8,37.8,Semi-Arid,DAP
Thane,Red,Vegetables,115.6,67.8,54.6,4.7,20.5,6.5,2.6,30.3,Post-Monsoon,DAP
Akola,Clay,Wheat,42.0,79.6,48.0,3.3,28.1,6.7,4.7,28.2,Winter,DAP
Raigad,Red,Vegetables,126.6,78.9,48.4,2.9,19.8,6.4,7.7,30.8,Post-Monsoon,NPK 12:32:16
Dhule,Alluvial,Vegetables,125.0,38.1,44.9,3.1,18.5,6.4,8.6,32.7,Winter,DAP
Jalna,Black,Sunflower,55.5,52.2,47.2,4.8,13.3,8.0,18.4,31.7,Dry,Vermicompost
Osmanabad,Black,Sorghum,93.5,39.7,49.9,3.2,14.1,7.8,16.4,35.3,Summer,Superphosphate
Mumbai City,Red,Rice,147.7,61.5,56.2,5.2,11.8,7.0,2.1,27.1,Humid,DAP
Mumbai Suburban,Red,Rice,128.6,75.6,57.7,4.4,10.2,6.6,4.2,26.2,Heavy Rainfall,NPK 12:32:16
Sindhudurg,Red,Vegetables,121.0,61.6,68.2,2.2,11.8,5.6,6.3,30.5,Humid,DAP
Beed,Black,Sorghum,124.7,44.3,77.0,3.7,20.6,7.8,16.4,30.8,Summer,Complex Fertilizer
Latur,Red,Cotton,36.8,81.0,43.5,3.4,19.7,6.5,12.0,38.0,Semi-Arid,NPK 12:32:16
Nashik,Black,Onion,162.8,62.1,82.2,3.4,29.4,7.5,5.6,27.4,Winter,DAP
Solapur,Red,Cotton,175.8,43.4,62.0,3.1,19.4,6.9,9.5,31.7,Post-Monsoon,NPK 19:19:19
Nashik,Alluvial,Cotton,119.7,66.2,54.6,4.2,15.4,6.6,9.8,37.1,Monsoon,NPK 12:32:16
Osmanabad,Black,Sorghum,79.3,40.7,43.0,3.9,13.9,7.4,15.4,33.0,Summer,Superphosphate
Gondia,Clay,Wheat,115.4,60.7,48.7,3.8,18.0,6.7,5.7,28.7,Post-Monsoon,DAP
Nandurbar,Alluvial,Cotton,171.4,56.8,49.3,4.3,27.7,6.7,9.8,30.8,Moderate Rainfall,DAP
Mumbai City,Laterite,Rice,127.1,58.4,59.0,4.8,18.5,5.7,2.2,29.1,Humid,DAP
Gadchiroli,Clay,Rice,108.5,63.1,51.8,3.4,18.7,6.6,12.3,25.7,Monsoon,DAP
Ratnagiri,Laterite,Rice,192.3,80.9,67.5,4.7,12.0,6.3,5.1,31.3,Heavy Rainfall,DAP
Buldhana,Red,Cotton,194.1,50.4,46.8,4.3,16.2,6.0,9.8,31.2,Monsoon,NPK 19:19:19
Aurangabad,Black,Sorghum,81.5,42.3,54.9,2.2,16.3,7.7,11.2,30.1,Summer,Urea
Parbhani,Sandy,Bajra,90.1,34.7,41.0,5.2,14.0,6.5,15.4,38.0,Semi-Arid,MOP
Palghar,Laterite,Rice,142.3,80.7,58.4,4.1,13.1,6.1,4.1,25.1,Humid,DAP
Wardha,Clay,Cotton,115.7,56.9,46.4,3.3,28.2,7.3,4.7,26.6,Moderate Rainfall,NPK 19:19:19
Gondia,Red,Cotton,148.9,73.1,56.3,4.7,12.7,5.9,3.1,29.8,Post-Monsoon,Urea
Nagpur,Black,Cotton,142.1,41.8,60.3,3.7,29.5,7.0,10.3,29.5,Monsoon,NPK 19:19:19
Gadchiroli,Clay,Chickpea,139.5,50.7,47.7,3.9,18.2,6.3,11.6,31.4,Winter,Urea
Ratnagiri,Laterite,Vegetables,141.4,62.0,72.6,4.1,18.4,5.2,2.3,28.6,Post-Monsoon,DAP
Satara,Alluvial,Vegetables,255.3,63.8,154.1,9.8,35.0,6.9,10.9,31.3,Post-Monsoon,NPK 19:19:19
Gondia,Red,Soybean,123.7,58.3,78.0,6.0,13.5,5.7,4.1,29.2,Post-Monsoon,Urea
Raigad,Red,Vegetables,94.7,69.3,69.4,4.2,19.6,7.0,2.1,29.6,Heavy Rainfall,Urea
Palghar,Laterite,Rice,166.9,80.8,71.1,4.1,11.3,6.1,4.1,26.4,Humid,DAP
Mumbai Suburban,Red,Vegetables,111.8,58.1,75.4,2.6,9.5,6.8,4.8,27.7,Post-Monsoon,Urea
Satara,Alluvial,Wheat,230.3,101.2,154.8,7.2,27.7,6.7,9.2,33.7,Winter,Complex Fertilizer
Pune,Red,Cotton,137.8,73.1,80.3,5.0,31.8,5.6,8.5,29.5,Moderate Rainfall,Organic Compost
Gadchiroli,Clay,Chickpea,131.0,63.7,53.1,3.2,19.2,6.4,8.7,31.3,Winter,Urea
Raigad,Laterite,Coconut,101.2,70.9,68.6,4.8,8.7,5.8,4.1,25.0,Monsoon,Urea
Dhule,Black,Cotton,97.5,62.8,66.7,3.3,21.6,8.1,13.7,29.5,Monsoon,Urea
Nandurbar,Black,Cotton,133.1,58.4,75.2,3.6,21.2,7.8,5.2,30.0,Monsoon,NPK 19:19:19
Gondia,Clay,Soybean,111.7,66.5,54.2,3.7,21.2,6.6,5.9,33.1,Post-Monsoon,DAP
Sangli,Black,Grapes,183.1,92.2,192.8,8.9,36.2,7.2,7.1,27.9,Winter,Urea
Jalna,Sandy,Bajra,83.3,42.7,46.2,3.0,11.4,6.1,12.4,28.2,Dry,Urea
Buldhana,Red,Cotton,151.8,60.6,47.2,4.6,16.7,6.1,12.9,33.5,Monsoon,NPK 19:19:19
Mumbai City,Sandy,Coconut,161.9,81.2,117.1,5.2,24.1,6.0,4.2,29.0,Monsoon,Vermicompost
Jalgaon,Alluvial,Wheat,150.4,43.9,49.2,3.4,17.9,6.7,13.3,31.6,Winter,DAP
Thane,Laterite,Rice,161.4,85.0,59.5,6.1,14.8,5.4,1.9,26.2,Heavy Rainfall,Urea
Ratnagiri,Red,Vegetables,125.6,96.8,169.8,9.6,34.8,6.5,5.2,28.6,Post-Monsoon,Organic Compost
Amravati,Black,Chickpea,42.3,73.2,56.4,3.0,24.3,7.8,9.6,30.0,Winter,Superphosphate
Mumbai City,Laterite,Vegetables,118.2,87.0,75.8,5.0,21.8,5.5,3.6,29.8,Post-Monsoon,NPK 12:32:16
Jalgaon,Red,Vegetables,146.5,77.6,57.5,4.9,16.1,6.4,8.3,33.3,Winter,NPK 19:19:19
Satara,Alluvial,Vegetables,193.3,107.6,173.3,7.2,27.9,6.8,8.9,33.6,Winter,Complex Fertilizer
Kolhapur,Black,Sorghum,240.2,89.9,182.3,6.4,36.8,8.3,4.9,32.7,Post-Monsoon,DAP
Amravati,Black,Soybean,21.4,70.8,55.7,4.6,19.2,8.3,9.0,27.0,Post-Monsoon,NPK 12:32:16
Nandurbar,Black,Chickpea,157.7,49.6,54.6,3.7,27.0,7.7,6.1,26.2,Winter,Complex Fertilizer
Sindhudurg,Sandy,Coconut,676.7,389.3,1275.9,11.6,28.8,7.7,2.8,26.3,Humid,Organic Compost
Amravati,Black,Soybean,30.6,55.9,44.7,2.7,21.8,7.3,6.4,32.5,Moderate Rainfall,Superphosphate
