District,Soil_Type,Crop_Name,N_kg_ha,P2O5_kg_ha,K2O_kg_ha,Zn_kg_ha,S_kg_ha,Recommended_pH,Turbidity_NTU,Water_Temp_C,Weather,Fertilizer
Ratnagiri,Laterite,Rice,139.8,78.2,63.9,5.62,12.1,5.2,7.4,28.8,Heavy Rainfall,Urea
Parbhani,Black,Cotton,123.0,39.6,53.0,2.72,23.9,7.2,17.4,28.2,Post-Monsoon,Urea
Nandurbar,Black,Cotton,113.3,46.7,51.4,5.48,22.2,8.2,8.3,28.7,Moderate Rainfall,NPK 19:19:19
Nanded,Black,Cotton,100.8,56.0,50.9,3.95,18.5,7.4,13.1,31.4,Post-Monsoon,Complex Fertilizer
Dhule,Black,Wheat,91.6,60.1,65.9,4.07,16.4,7.2,5.5,26.5,Monsoon,Urea
Washim,Clay,Cotton,98.1,61.2,43.5,3.9,24.3,7.9,7.3,27.5,Monsoon,Complex Fertilizer
Aurangabad,Sandy,Wheat,115.5,55.9,64.7,3.4,14.5,7.0,14.6,32.8,Dry,DAP
Mumbai City,Laterite,Rice,136.8,68.8,65.8,3.23,15.3,5.7,4.1,25.6,Heavy Rainfall,Urea
Ahmednagar,Black,Wheat,111.1,56.1,58.9,3.48,20.0,7.3,10.1,27.1,Winter,NPK 12:32:16
Yavatmal,Black,Cotton,110.3,46.8,62.7,2.5,17.6,7.8,6.5,31.8,Moderate Rainfall,Urea
Pune,Black,Wheat,86.5,53.0,56.0,4.02,20.9,7.1,10.2,27.8,Winter,NPK 12:32:16
Sangli,Black,Sorghum,84.2,45.3,43.3,3.73,20.8,7.7,8.1,27.1,Winter,DAP
Washim,Black,Sorghum,74.0,46.9,55.0,3.53,15.4,7.1,10.7,34.0,Moderate Rainfall,Superphosphate
Pune,Red,Wheat,116.7,67.1,61.1,3.51,17.7,6.9,8.2,26.3,Post-Monsoon,NPK 12:32:16
Nanded,Alluvial,Soybean,33.4,62.5,40.9,3.24,23.0,7.5,8.9,36.4,Post-Monsoon,DAP
Aurangabad,Red,Cotton,142.5,61.5,49.5,3.09,27.6,6.5,11.9,36.3,Semi-Arid,DAP
Sangli,Alluvial,Sugarcane,284.7,103.5,158.5,9.08,28.0,6.5,8.0,26.2,Winter,NPK 19:19:19
Hingoli,Black,Sorghum,76.5,46.9,50.5,4.12,15.9,7.2,10.8,35.3,Post-Monsoon,Organic Compost
Yavatmal,Red,Soybean,38.4,99.8,59.2,4.62,22.2,5.6,8.7,28.5,Monsoon,DAP
Hingoli,Sandy,Pigeon Pea,34.8,65.5,29.5,4.07,21.7,6.0,16.8,30.6,Semi-Arid,Organic Compost
Akola,Black,Safflower,63.8,40.7,54.7,5.25,23.0,7.9,5.8,31.8,Post-Monsoon,Ammonium Sulphate
Beed,Black,Sorghum,67.3,46.8,47.7,3.82,16.0,7.9,13.3,30.1,Dry,Urea
Mumbai Suburban,Red,Rice,129.9,61.3,61.4,4.64,17.8,5.8,7.6,30.5,Humid,DAP
Buldhana,Black,Cotton,117.0,39.5,54.7,3.69,17.7,8.4,10.5,32.2,Monsoon,Complex Fertilizer
Sangli,Red,Turmeric,160.7,80.6,87.9,3.15,20.3,5.6,11.3,26.5,Moderate Rainfall,Ammonium Sulphate
Chandrapur,Black,Cotton,97.3,48.6,52.4,3.28,24.9,7.4,8.1,26.5,Moderate Rainfall,DAP
Amravati,Clay,Pigeon Pea,24.2,54.8,27.1,3.39,16.7,7.6,11.0,26.7,Monsoon,Vermicompost
Gondia,Clay,Wheat,124.8,55.6,57.8,3.68,19.2,7.8,10.8,28.5,Monsoon,NPK 12:32:16
Wardha,Black,Sorghum,71.4,44.0,48.4,3.35,16.7,8.4,7.7,34.8,Moderate Rainfall,Organic Compost
Nashik,Black,Onion,108.0,71.9,111.0,3.37,20.2,7.8,6.1,31.5,Post-Monsoon,Vermicompost
Satara,Black,Sorghum,85.0,44.0,57.5,3.97,14.6,7.0,5.3,26.3,Winter,Ammonium Sulphate
Raigad,Red,Rice,127.2,65.2,59.5,2.67,18.5,6.6,4.8,30.5,Humid,DAP
Gadchiroli,Red,Wheat,130.3,76.3,71.8,4.39,25.2,7.0,11.9,30.3,Post-Monsoon,Urea
Chandrapur,Red,Cotton,147.9,67.7,53.3,3.63,17.8,5.7,5.3,26.5,Monsoon,NPK 19:19:19
Sangli,Black,Sugarcane,212.7,75.8,186.3,9.43,39.7,7.7,7.2,33.7,Post-Monsoon,DAP
Bhandara,Black,Rice,95.0,45.7,58.3,3.12,17.2,7.7,5.6,31.1,Moderate Rainfall,Urea
Raigad,Laterite,Mango,180.1,111.8,229.3,6.35,25.5,5.0,3.1,31.9,Heavy Rainfall,Ammonium Sulphate
Beed,Black,Cotton,103.5,53.1,47.3,3.12,21.2,8.3,14.3,37.4,Dry,Complex Fertilizer
Solapur,Red,Cotton,158.7,54.1,56.3,3.16,19.7,6.9,10.5,30.5,Post-Monsoon,NPK 19:19:19
Palghar,Laterite,Rice,126.6,75.0,58.0,4.98,19.4,6.0,2.1,31.5,Monsoon,Urea
Ratnagiri,Red,Rice,109.8,67.2,58.6,2.71,22.6,6.4,6.7,30.1,Humid,DAP
Amravati,Clay,Soybean,38.7,67.5,46.6,4.97,18.8,7.5,11.4,33.1,Monsoon,NPK 12:32:16
Ahmednagar,Black,Wheat,95.5,56.4,57.7,3.65,20.1,7.9,10.9,27.2,Moderate Rainfall,NPK 12:32:16
Amravati,Clay,Pigeon Pea,26.5,49.2,29.5,3.72,18.7,7.6,4.0,29.0,Monsoon,Urea
Mumbai City,Red,Vegetables,107.9,76.8,96.8,4.8,20.7,6.3,2.9,28.6,Heavy Rainfall,Superphosphate
Sindhudurg,Laterite,Cashew,117.2,64.9,151.1,8.42,22.3,6.1,6.6,29.4,Monsoon,Ammonium Sulphate
Washim,Black,Soybean,30.3,79.3,44.6,4.04,17.6,7.8,6.8,33.3,Post-Monsoon,Superphosphate
Nanded,Black,Pigeon Pea,22.7,54.5,30.9,4.53,14.2,7.8,16.7,31.4,Dry,Superphosphate
Nashik,Black,Grapes,119.5,57.4,132.1,10.31,23.7,7.2,6.6,26.6,Monsoon,Organic Compost
Nandurbar,Black,Wheat,97.9,54.5,68.9,4.8,18.9,8.5,3.1,32.1,Moderate Rainfall,Urea
Mumbai Suburban,Laterite,Rice,159.2,84.8,75.8,4.66,15.4,5.4,4.2,29.6,Monsoon,NPK 12:32:16
Beed,Black,Cotton,110.7,47.9,47.7,4.49,26.7,8.1,8.7,35.6,Post-Monsoon,NPK 19:19:19
Raigad,Laterite,Rice,124.8,85.1,63.2,3.97,18.1,5.9,7.3,28.3,Humid,Urea
Dhule,Black,Cotton,110.0,62.5,47.1,4.95,25.4,7.6,7.8,28.6,Monsoon,DAP
Jalna,Black,Cotton,110.8,53.0,65.7,3.82,19.7,8.1,11.3,31.5,Semi-Arid,Urea
Mumbai Suburban,Red,Vegetables,135.4,100.2,96.7,3.9,34.8,6.5,7.8,30.1,Monsoon,Vermicompost
Raigad,Red,Coconut,616.5,422.6,1366.1,12.29,29.9,6.0,3.9,31.3,Monsoon,Superphosphate
Aurangabad,Black,Bajra,62.1,32.7,47.6,4.16,14.9,7.5,8.9,32.6,Dry,Vermicompost
Pune,Alluvial,Sugarcane,299.3,101.4,194.7,8.69,25.8,6.8,11.9,33.9,Moderate Rainfall,Complex Fertilizer
Solapur,Black,Wheat,92.0,57.3,52.5,4.57,21.5,8.3,8.1,26.9,Winter,Urea
Satara,Red,Sorghum,110.4,54.1,48.5,4.86,11.8,6.4,8.9,30.0,Winter,NPK 12:32:16
Satara,Black,Wheat,95.5,52.6,60.6,3.33,22.6,7.8,9.3,33.5,Moderate Rainfall,Urea
Gadchiroli,Red,Wheat,120.7,61.5,57.1,3.57,19.1,6.4,5.1,31.4,Moderate Rainfall,DAP
Satara,Black,Wheat,86.2,58.7,58.9,2.97,17.4,7.7,6.8,26.6,Moderate Rainfall,DAP
Ahmednagar,Black,Cotton,126.4,50.8,44.7,4.59,17.1,7.7,8.6,28.8,Moderate Rainfall,NPK 19:19:19
Ratnagiri,Laterite,Mango,153.1,116.6,121.5,9.6,18.7,6.0,3.8,28.9,Humid,Ammonium Sulphate
Jalna,Black,Cotton,97.6,56.6,48.2,3.11,18.7,7.8,9.1,33.0,Semi-Arid,NPK 19:19:19
Latur,Black,Bajra,50.2,42.6,31.5,2.98,17.0,7.9,10.0,29.6,Post-Monsoon,Vermicompost
Beed,Black,Sorghum,85.4,43.4,44.8,5.11,20.8,7.9,9.4,29.6,Dry,Ammonium Sulphate
Thane,Laterite,Rice,135.7,74.1,64.0,5.02,20.7,5.7,2.6,27.6,Monsoon,DAP
Wardha,Black,Orange,95.2,76.0,90.1,4.18,29.7,7.1,5.9,33.1,Winter,Urea
Osmanabad,Black,Sorghum,85.5,48.3,45.5,5.75,17.1,8.0,12.1,37.9,Semi-Arid,Complex Fertilizer
Wardha,Black,Orange,106.1,65.3,102.4,3.9,29.3,8.3,11.4,32.5,Post-Monsoon,Superphosphate
Yavatmal,Black,Pigeon Pea,27.9,55.1,34.0,4.51,19.3,8.2,8.8,29.4,Post-Monsoon,Ammonium Sulphate
Bhandara,Black,Rice,99.8,55.5,55.9,3.63,15.3,7.4,7.1,34.5,Post-Monsoon,Urea
Jalna,Black,Cotton,114.4,42.7,64.9,2.66,17.9,7.6,12.8,35.0,Semi-Arid,DAP
Kolhapur,Black,Turmeric,117.8,68.8,112.6,4.96,25.0,7.3,10.7,27.5,Moderate Rainfall,MOP
Hingoli,Black,Bajra,74.4,35.6,34.8,4.66,13.9,7.6,11.5,35.8,Post-Monsoon,DAP
Parbhani,Black,Sorghum,90.3,49.5,53.2,3.99,17.0,8.2,8.5,30.7,Semi-Arid,Complex Fertilizer
Sindhudurg,Sandy,Cashew,102.6,51.4,135.7,10.81,34.2,6.6,3.9,28.2,Heavy Rainfall,MOP
Raigad,Sandy,Coconut,611.1,374.1,1480.3,10.33,33.0,6.6,2.9,29.9,Humid,Urea
Bhandara,Black,Chickpea,22.9,42.4,29.8,4.54,20.5,7.3,5.7,34.6,Monsoon,DAP
Gadchiroli,Black,Rice,104.0,56.6,70.6,4.35,11.3,7.3,5.2,30.9,Monsoon,Urea
Ratnagiri,Laterite,Cashew,134.8,79.4,112.5,6.58,30.1,5.3,2.4,26.6,Monsoon,DAP
Nanded,Black,Cotton,106.4,50.1,60.9,3.19,21.0,7.2,16.5,37.2,Post-Monsoon,Urea
Ahmednagar,Red,Sorghum,100.9,57.3,46.9,4.11,10.5,6.9,9.0,32.3,Winter,DAP
Hingoli,Red,Pigeon Pea,29.8,72.1,36.0,3.09,23.4,5.9,10.8,32.1,Semi-Arid,Organic Compost
Nanded,Black,Sorghum,72.1,53.5,42.4,4.41,10.5,7.8,9.2,35.9,Post-Monsoon,Urea
Ahmednagar,Red,Wheat,133.3,73.1,66.3,4.1,19.9,6.8,10.5,33.7,Pre-Monsoon,Urea
Aurangabad,Black,Pomegranate,78.8,49.4,96.8,6.65,20.0,7.5,15.7,30.5,Dry,NPK 12:32:16
Nashik,Black,Wheat,94.4,53.5,57.4,4.63,17.8,7.2,4.3,31.6,Post-Monsoon,Urea
Pune,Black,Sugarcane,249.0,75.0,153.3,9.59,35.5,7.5,5.5,34.4,Moderate Rainfall,Urea
Yavatmal,Black,Wheat,111.8,51.7,62.5,3.73,19.3,8.4,11.6,30.5,Moderate Rainfall,Urea
Jalna,Black,Pulses,26.7,45.7,29.9,3.25,20.9,8.4,12.2,29.8,Summer,Complex Fertilizer
Solapur,Red,Wheat,125.8,59.1,59.9,3.08,16.6,6.0,4.4,26.7,Winter,Urea
Washim,Black,Banana,219.2,111.5,258.2,7.38,26.4,7.2,4.9,31.4,Monsoon,Organic Compost
Osmanabad,Black,Sunflower,97.9,60.5,60.5,4.62,26.5,8.0,17.4,33.8,Semi-Arid,Complex Fertilizer
Satara,Black,Sorghum,77.6,45.0,55.7,3.46,12.8,7.3,4.8,30.7,Moderate Rainfall,Superphosphate
Jalgaon,Black,Sorghum,92.5,42.2,45.4,4.42,13.4,7.5,9.8,32.7,Post-Monsoon,DAP
Amravati,Black,Cotton,106.4,44.9,62.7,3.56,20.9,8.1,5.2,33.3,Monsoon,Complex Fertilizer
Nanded,Black,Soybean,31.6,58.2,44.9,5.58,21.5,8.1,9.0,32.7,Post-Monsoon,Superphosphate
Palghar,Sandy,Vegetables,165.6,75.6,112.6,3.3,23.2,6.1,2.3,26.8,Heavy Rainfall,MOP
Washim,Black,Pomegranate,101.9,41.5,121.2,7.32,23.7,7.2,4.9,34.7,Winter,NPK 12:32:16
Osmanabad,Black,Cotton,127.5,40.1,60.1,4.56,19.1,7.9,19.3,31.0,Dry,Complex Fertilizer
Osmanabad,Black,Cotton,125.4,53.8,64.4,3.64,20.6,7.1,18.0,31.9,Semi-Arid,DAP
Sangli,Red,Wheat,138.7,70.2,62.0,2.67,24.6,6.7,11.8,30.4,Pre-Monsoon,Urea
Sangli,Alluvial,Sorghum,90.6,37.2,41.2,4.62,10.0,6.8,3.3,26.3,Moderate Rainfall,Complex Fertilizer
Kolhapur,Black,Turmeric,127.1,63.2,99.0,3.77,28.1,7.4,7.4,28.0,Moderate Rainfall,NPK 12:32:16
Nashik,Black,Onion,106.8,75.6,101.2,4.79,21.2,7.7,11.9,30.6,Monsoon,NPK 12:32:16
Raigad,Laterite,Mango,137.9,80.3,203.9,8.74,23.6,6.4,6.2,28.8,Heavy Rainfall,Urea
Nagpur,Black,Sorghum,72.5,44.6,51.8,4.02,20.4,7.8,11.6,29.3,Post-Monsoon,NPK 12:32:16
Thane,Red,Coconut,610.4,412.3,1261.5,13.89,26.6,6.6,3.9,25.0,Humid,Urea
Solapur,Black,Bajra,66.7,34.6,37.4,4.85,12.0,7.3,10.8,31.6,Semi-Arid,NPK 12:32:16
Washim,Black,Soybean,38.0,61.4,48.0,4.26,21.9,8.4,5.1,32.6,Winter,DAP
Amravati,Black,Pigeon Pea,22.4,55.8,34.4,5.58,14.7,7.9,7.8,27.4,Moderate Rainfall,Organic Compost
Gadchiroli,Red,Rice,110.4,70.8,62.5,4.01,14.2,6.8,7.3,30.9,Post-Monsoon,DAP
Sangli,Black,Sugarcane,182.5,111.5,184.2,6.56,34.6,7.8,4.6,30.9,Moderate Rainfall,NPK 19:19:19
Bhandara,Black,Wheat,101.3,51.0,60.9,3.85,23.6,7.8,9.9,29.9,Moderate Rainfall,Urea
Buldhana,Black,Soybean,37.3,68.5,46.6,4.36,18.4,7.6,3.7,34.8,Monsoon,Superphosphate
Amravati,Black,Wheat,118.6,55.3,64.9,4.68,19.4,7.1,9.9,29.4,Monsoon,NPK 12:32:16
Latur,Red,Cotton,116.2,46.4,48.1,3.12,25.0,5.6,16.8,30.7,Summer,Complex Fertilizer
Raigad,Laterite,Rice,130.4,73.0,70.4,2.54,9.8,5.6,4.5,28.2,Monsoon,NPK 12:32:16
Pune,Black,Wheat,109.3,52.2,61.8,3.98,26.7,7.1,5.7,32.6,Moderate Rainfall,NPK 12:32:16
Nanded,Black,Pigeon Pea,28.8,56.5,33.7,3.35,14.7,8.0,19.2,32.3,Dry,Urea
Amravati,Black,Cotton,112.1,47.4,48.3,2.59,18.1,7.9,11.6,30.9,Monsoon,Complex Fertilizer
Dhule,Black,Wheat,106.1,49.3,57.7,4.82,18.1,8.4,7.5,32.6,Post-Monsoon,DAP
Chandrapur,Black,Cotton,96.6,48.4,45.8,4.38,26.0,7.6,8.6,32.0,Monsoon,Urea
Chandrapur,Black,Rice,88.3,59.8,65.2,3.72,21.4,7.8,4.4,26.4,Post-Monsoon,Urea
Dhule,Black,Bajra,77.2,27.0,26.4,3.52,10.6,7.7,14.0,30.1,Post-Monsoon,Vermicompost
Parbhani,Sandy,Cotton,130.9,55.9,63.8,5.0,23.2,6.4,9.2,31.6,Semi-Arid,NPK 19:19:19
Washim,Black,Soybean,35.2,67.5,42.8,2.82,20.9,7.4,6.6,26.7,Monsoon,Superphosphate
Ratnagiri,Laterite,Coconut,720.0,483.9,1536.9,10.75,40.6,5.8,7.6,30.1,Monsoon,MOP
Thane,Laterite,Coconut,630.3,464.3,1738.2,6.73,37.6,5.7,4.5,25.1,Monsoon,Vermicompost
Ahmednagar,Clay,Sugarcane,317.7,118.0,194.8,11.18,32.3,7.3,3.3,30.8,Post-Monsoon,Complex Fertilizer
Beed,Black,Pigeon Pea,26.5,58.5,34.8,5.08,20.3,8.2,13.2,30.1,Semi-Arid,Ammonium Sulphate
Raigad,Laterite,Rice,124.3,66.8,64.6,4.44,13.4,5.9,4.5,26.3,Heavy Rainfall,NPK 12:32:16
Mumbai Suburban,Sandy,Vegetables,145.9,88.4,126.5,4.86,23.7,7.3,3.1,30.1,Post-Monsoon,Complex Fertilizer
Raigad,Laterite,Mango,144.3,130.2,171.6,6.67,23.3,5.6,7.5,25.9,Monsoon,Complex Fertilizer
Palghar,Red,Rice,120.9,72.8,55.3,3.47,21.7,6.1,3.7,30.1,Humid,DAP
Chandrapur,Black,Rice,113.2,56.6,63.0,3.33,10.1,7.5,4.2,33.0,Moderate Rainfall,DAP
Mumbai Suburban,Red,Rice,117.7,65.3,61.0,4.23,9.5,6.6,5.6,26.7,Heavy Rainfall,Urea
Ratnagiri,Red,Mango,185.3,102.5,152.3,10.07,23.8,5.8,5.3,30.7,Humid,MOP
Chandrapur,Black,Cotton,105.0,58.6,51.1,4.02,18.9,7.7,9.1,28.0,Monsoon,Urea
Ratnagiri,Laterite,Cashew,112.0,56.2,120.1,8.24,28.5,5.4,3.9,27.2,Monsoon,Urea
Akola,Black,Soybean,33.5,74.3,42.8,3.86,18.7,8.3,4.9,28.8,Winter,NPK 12:32:16
Mumbai City,Red,Rice,125.5,67.8,54.5,3.04,15.5,6.9,6.7,31.0,Heavy Rainfall,Urea
Sangli,Black,Wheat,96.5,56.2,59.1,3.62,22.6,8.4,5.1,31.6,Moderate Rainfall,NPK 12:32:16
Nashik,Black,Grapes,105.6,67.4,133.9,10.22,23.7,8.5,10.3,27.1,Moderate Rainfall,Organic Compost
Kolhapur,Red,Sugarcane,345.6,131.6,192.3,8.07,26.2,6.7,3.7,32.8,Moderate Rainfall,Complex Fertilizer
Aurangabad,Black,Sorghum,80.7,42.1,53.7,2.39,12.4,7.9,16.0,28.0,Post-Monsoon,Organic Compost
Kolhapur,Red,Turmeric,127.6,98.2,93.6,3.81,27.7,6.2,4.1,31.2,Moderate Rainfall,MOP
Nandurbar,Red,Cotton,133.7,59.2,52.5,2.67,19.4,6.5,5.8,34.2,Winter,Complex Fertilizer
Solapur,Black,Bajra,70.6,33.3,34.5,3.05,14.2,7.8,8.3,30.5,Post-Monsoon,MOP
Osmanabad,Black,Cotton,98.5,60.2,52.1,3.62,20.1,7.2,14.5,33.7,Post-Monsoon,DAP
Ahmednagar,Black,Sorghum,78.7,44.0,54.9,4.35,10.8,7.7,7.0,31.1,Post-Monsoon,Organic Compost
Satara,Alluvial,Sugarcane,264.6,83.7,167.2,8.89,35.0,7.0,5.7,30.9,Moderate Rainfall,DAP
Jalna,Black,Bajra,71.2,34.3,40.7,3.24,9.6,7.8,19.0,30.7,Semi-Arid,Complex Fertilizer
Thane,Laterite,Rice,132.3,86.7,58.3,3.63,15.8,6.1,2.2,29.6,Monsoon,NPK 12:32:16
Chandrapur,Red,Rice,113.1,63.1,65.1,3.78,22.6,6.5,9.0,28.7,Moderate Rainfall,DAP
Nanded,Black,Bajra,66.6,35.9,42.1,3.93,15.5,8.1,9.8,29.1,Semi-Arid,Vermicompost
Jalgaon,Black,Cotton,102.1,47.6,55.6,3.34,25.1,8.2,11.8,26.3,Post-Monsoon,DAP
Chandrapur,Red,Rice,114.0,62.5,54.9,2.64,14.4,6.2,6.6,32.1,Moderate Rainfall,DAP
Amravati,Black,Sorghum,69.9,52.7,47.1,3.41,14.1,7.3,3.1,31.4,Post-Monsoon,Ammonium Sulphate
Pune,Black,Grapes,103.4,50.3,134.6,7.62,20.4,8.1,3.5,33.0,Pre-Monsoon,Organic Compost
Ratnagiri,Laterite,Cashew,104.1,68.8,119.4,6.59,20.6,6.0,6.8,26.3,Monsoon,Urea
Chandrapur,Black,Pigeon Pea,25.2,56.9,29.7,4.57,18.2,8.4,7.4,30.3,Post-Monsoon,Ammonium Sulphate
Nashik,Red,Grapes,127.8,74.4,147.3,5.54,19.8,7.0,3.9,33.7,Winter,Complex Fertilizer
Ahmednagar,Black,Wheat,107.2,49.0,60.1,3.38,24.2,7.8,6.6,33.2,Winter,Urea
Jalna,Black,Sorghum,79.1,49.0,55.1,4.87,11.1,8.1,12.2,34.3,Summer,Urea
Jalna,Black,Sorghum,86.0,44.6,48.6,4.41,19.3,7.5,9.2,35.0,Dry,NPK 12:32:16
Aurangabad,Black,Wheat,108.8,53.6,60.9,4.05,15.4,8.0,11.2,31.9,Semi-Arid,Urea
Sindhudurg,Laterite,Mango,194.3,79.9,226.3,10.51,30.8,6.4,5.2,28.6,Heavy Rainfall,MOP
Nanded,Black,Cotton,129.2,46.4,64.9,3.61,21.1,7.2,17.6,31.8,Dry,NPK 19:19:19
Mumbai Suburban,Sandy,Rice,126.7,67.0,65.5,4.52,14.4,6.1,5.9,30.6,Monsoon,Urea
Gadchiroli,Clay,Rice,119.4,60.7,54.7,4.21,20.0,6.6,7.1,26.4,Moderate Rainfall,Urea
Jalna,Sandy,Sorghum,116.1,51.5,51.9,3.03,16.0,6.9,15.1,34.6,Dry,Organic Compost
Mumbai City,Laterite,Vegetables,170.0,113.6,123.5,3.6,30.1,5.8,7.8,29.3,Heavy Rainfall,DAP
Aurangabad,Black,Soybean,27.2,70.1,47.4,5.9,16.8,8.1,12.4,29.4,Post-Monsoon,NPK 12:32:16
Satara,Black,Sugarcane,210.2,116.1,200.1,6.54,41.7,7.6,5.6,26.1,Winter,DAP
Osmanabad,Red,Chickpea,26.4,52.8,30.8,2.99,15.1,6.9,14.4,32.1,Semi-Arid,Ammonium Sulphate
Dhule,Black,Cotton,98.2,43.2,52.7,5.36,18.1,7.7,3.7,32.3,Winter,NPK 19:19:19
Ratnagiri,Sandy,Coconut,712.1,450.5,1558.9,13.29,30.0,6.4,7.3,28.2,Humid,Ammonium Sulphate
Washim,Black,Cotton,100.4,45.2,55.8,2.96,20.4,7.7,11.7,32.5,Moderate Rainfall,DAP
Aurangabad,Black,Bajra,69.0,28.5,32.3,4.7,14.4,8.3,11.4,37.1,Dry,Complex Fertilizer
Jalna,Black,Wheat,101.5,63.6,57.9,3.12,19.7,8.4,8.8,34.1,Summer,Urea
Washim,Black,Cotton,125.9,44.1,49.4,5.77,17.9,8.5,3.6,30.8,Post-Monsoon,NPK 19:19:19
Akola,Black,Cotton,115.4,46.2,54.8,4.27,15.3,8.1,11.2,30.0,Winter,Complex Fertilizer
Thane,Laterite,Rice,144.0,69.1,68.9,3.6,14.3,6.2,5.4,29.0,Monsoon,DAP
Mumbai Suburban,Red,Rice,107.2,68.7,60.8,5.57,21.0,5.7,6.3,26.4,Heavy Rainfall,Urea
Buldhana,Black,Bajra,60.6,30.1,46.2,4.34,13.5,8.0,4.6,32.3,Moderate Rainfall,MOP
Dhule,Alluvial,Wheat,123.4,48.2,56.6,3.46,24.0,7.2,8.6,32.7,Moderate Rainfall,NPK 12:32:16
Gondia,Clay,Soybean,35.9,70.8,39.9,4.75,22.0,6.6,8.1,29.5,Winter,DAP
Mumbai City,Laterite,Vegetables,135.2,103.1,116.8,4.86,22.3,6.4,6.1,25.6,Post-Monsoon,Ammonium Sulphate
Latur,Black,Cotton,90.1,51.1,57.8,2.4,18.9,7.7,15.8,30.9,Dry,Urea
Nagpur,Black,Soybean,31.1,62.1,58.1,5.32,26.2,7.5,6.8,32.4,Post-Monsoon,NPK 12:32:16
Parbhani,Black,Soybean,29.7,80.8,52.7,2.65,17.2,8.1,13.2,36.1,Post-Monsoon,Superphosphate
Parbhani,Black,Cotton,127.3,55.9,45.1,4.56,14.7,8.2,9.8,32.3,Semi-Arid,Complex Fertilizer
Aurangabad,Black,Chickpea,18.7,45.0,25.1,4.21,18.5,7.8,17.6,36.2,Post-Monsoon,Superphosphate
Sindhudurg,Laterite,Rice,115.1,72.8,64.9,4.71,15.2,6.4,7.0,26.3,Heavy Rainfall,NPK 12:32:16
Yavatmal,Black,Sorghum,84.6,44.3,56.3,4.65,16.2,8.3,6.5,31.2,Monsoon,Superphosphate
Wardha,Black,Orange,136.1,66.3,92.6,4.17,24.3,7.2,11.9,28.4,Moderate Rainfall,Organic Compost
Sangli,Black,Sugarcane,240.9,108.0,173.2,9.44,34.4,7.3,3.8,35.0,Moderate Rainfall,DAP
Satara,Alluvial,Grapes,151.1,57.9,138.3,7.28,24.4,7.4,10.3,29.7,Winter,Organic Compost
Wardha,Black,Orange,122.5,83.0,104.5,3.68,32.1,8.2,11.6,29.3,Winter,Vermicompost
Aurangabad,Black,Cotton,100.3,53.8,42.0,3.88,22.6,7.8,11.1,31.4,Post-Monsoon,DAP
Latur,Black,Chickpea,22.4,43.7,23.3,4.41,22.2,8.3,8.4,31.5,Summer,Complex Fertilizer
Akola,Clay,Cotton,109.2,51.6,49.3,3.72,22.6,7.4,3.2,26.0,Moderate Rainfall,DAP
Ahmednagar,Black,Sugarcane,259.1,82.8,197.7,6.01,39.3,7.1,10.2,32.7,Moderate Rainfall,Complex Fertilizer
Jalgaon,Black,Cotton,106.1,45.7,43.0,2.26,22.2,7.7,4.8,35.0,Post-Monsoon,NPK 19:19:19
Mumbai Suburban,Red,Rice,109.6,62.1,61.3,3.05,21.1,6.6,5.6,25.6,Heavy Rainfall,Urea
Thane,Laterite,Rice,119.9,70.4,72.5,3.89,17.6,6.0,5.9,27.9,Heavy Rainfall,NPK 12:32:16
Gadchiroli,Clay,Rice,121.3,47.8,57.0,4.12,15.7,8.0,3.0,34.0,Monsoon,NPK 12:32:16
Latur,Red,Cotton,117.2,56.8,49.9,3.18,25.8,6.6,18.5,34.6,Post-Monsoon,NPK 19:19:19
Hingoli,Sandy,Cotton,165.3,46.7,56.0,2.84,19.5,7.3,12.9,36.5,Post-Monsoon,NPK 19:19:19
Nashik,Alluvial,Bajra,79.1,25.4,42.6,2.61,12.6,7.0,3.5,30.9,Moderate Rainfall,DAP
Nashik,Alluvial,Grapes,130.1,60.3,150.9,7.95,27.6,6.7,5.8,32.8,Moderate Rainfall,NPK 19:19:19
Amravati,Black,Cotton,99.5,41.9,55.4,3.92,22.4,7.1,7.0,32.1,Post-Monsoon,Complex Fertilizer
Jalna,Black,Cotton,120.5,41.0,47.6,5.11,17.0,7.1,12.8,37.0,Dry,Complex Fertilizer
Yavatmal,Black,Soybean,24.8,74.2,46.4,4.08,18.0,8.0,10.4,33.4,Monsoon,DAP
Pune,Red,Wheat,135.3,57.6,70.6,3.43,18.5,6.8,3.4,26.1,Moderate Rainfall,NPK 12:32:16
Osmanabad,Black,Chickpea,19.1,52.7,23.4,3.38,16.5,7.6,10.3,36.1,Semi-Arid,NPK 12:32:16
Akola,Black,Safflower,66.3,38.1,45.5,3.67,20.5,7.3,6.1,26.6,Post-Monsoon,Organic Compost
Washim,Black,Cotton,118.2,57.1,61.4,3.52,18.0,7.1,6.0,30.4,Moderate Rainfall,DAP
Jalgaon,Black,Sorghum,78.9,40.0,44.8,4.31,21.3,7.3,8.6,34.7,Post-Monsoon,DAP
Amravati,Black,Soybean,30.1,71.6,45.3,2.7,19.5,7.1,9.8,34.6,Monsoon,Superphosphate
Amravati,Black,Cotton,117.0,51.4,50.8,5.37,14.7,7.3,5.6,32.2,Post-Monsoon,NPK 19:19:19
Washim,Clay,Sorghum,94.0,47.5,40.0,4.85,21.3,7.7,6.8,29.8,Monsoon,Urea
